검은 손톱,GC_DARKCROW,
언리밋,RA_UNLIMIT,
왕의 가호,LG_KINGS_GRACE,
드래곤 브레스 - 수,RK_DRAGONBREATH_WATER,
용암 분출,NC_MAGMA_ERUPTION,
풍요의 노래,WM_FRIGG_SONG,
정령의 결계,SO_ELEMENTAL_SHIELD,
긴급탈출,SC_ESCAPE,
오페르토리움,AB_OFFERTORIUM,
텔레키네틱 인텐스,WL_TELEKINESIS_INTENSE,
풀 스로틀,ALL_FULL_THROTTLE,
환각 도핑,GN_ILLUSIONDOPING,
물리 아이템 공격력 최대,GM_ITEM_ATKMAX,
물리 아이템 공격력 최소,GM_ITEM_ATKMIN,
마법 아이템 공격력 최대,GM_ITEM_MATKMAX,
마법 아이템 공격력 최소,GM_ITEM_MATKMIN,
진동 잔향,NPC_REVERBERATION,
광범위 렉스 에테르나,NPC_LEX_AETERNA,
브라기의 시,BA_POEMBRAGI2,
행운의 키스,DC_FORTUNEKISS2,
포스 트랜스퍼,GM_FORCE_TRANSFER,
길드창고 확장,GD_GUILD_STORAGE,
범위 리저렉션,GM_WIDE_RESURRECTION,
프론테라 귀환,ALL_PRONTERA_RECALL,
타나토스 귀환,ALL_THANATOS_RECALL,
체인지 카트 2,MC_CARTDECORATE,
새로운 기본 기능,SU_BASIC_SKILL,
깨물기,SU_BITE,
숨기,SU_HIDE,
할퀴기,SU_SCRATCH,
웅크리기,SU_STOOP,
도약,SU_LOPE,
혼 구슬,SU_SPRITEMABLE,
새우의 신선함,SU_FRESHSHRIMP,
새우 떼,SU_BUNCHOFSHRIMP,
참치 대뱃살,SU_TUNABELLY,
참치 파티,SU_TUNAPARTY,
개다래 줄기 창,SU_SV_STEMSPEAR,
개다래 뿌리 휘감기,SU_SV_ROOTTWIST,
개박하 메테오,SU_CN_METEOR,
개박하 가루 뿌리기,SU_CN_POWDERING,
픽키 마구쪼기,SU_PICKYPECK,
아크라우스 대시,SU_ARCLOUSEDASH,
타로우의 상처,SU_SCAROFTAROU,
루나틱 당근난타,SU_LUNATICCARROTBEAT,
바다의 힘,SU_POWEROFSEA,
대지의 힘,SU_POWEROFLAND,
생명의 힘,SU_POWEROFLIFE,
심령어택,SU_SOULATTACK,
무리의 힘,SU_POWEROFFLOCK,
세비지의 영혼,SU_SVG_SPIRIT,
히스,SU_HISS,
냥 그라스,SU_NYANGGRASS,
그루밍,SU_GROOMING,
퓨어링,SU_PURRING,
맛있는 새우파티,SU_SHRIMPARTY,
생명의 혼,SU_SPIRITOFLIFE,
냥냥,SU_MEOWMEOW,
대지의 혼,SU_SPIRITOFLAND,
채터링,SU_CHATTERING,
바다의 혼,SU_SPIRITOFSEA,
글레스트헤임 귀환,ALL_GLASTHEIM_RECALL,
플립 더 코인,GS_GLITTERING,
플링,GS_FLING,
트리플 액션,GS_TRIPLEACTION,
불스 아이,GS_BULLSEYE,
매드니스 캔슬러,GS_MADNESSCANCEL,
애드저스트먼트,GS_ADJUSTMENT,
인크리징 어큐러시,GS_INCREASING,
매지컬 블릿,GS_MAGICALBULLET,
크래커,GS_CRACKER,
싱글 액션,GS_SINGLEACTION,
스네이크 아이,GS_SNAKEEYE,
트래킹,GS_TRACKING,
디스암,GS_DISARM,
피어싱 샷,GS_PIERCINGSHOT,
래피드 샤워,GS_RAPIDSHOWER,
데스페라도,GS_DESPERADO,
개틀링 피버,GS_GATLINGFEVER,
더스트,GS_DUST,
풀 버스터,GS_FULLBUSTER,
스프레드 어택,GS_SPREADATTACK,
그라운드 드리프트,GS_GROUNDDRIFT,
체인 액션,GS_CHAINACTION,
플리커,RL_FLICKER,
리치스 코인,RL_RICHS_COIN,
이터널 체인,RL_E_CHAIN,
퀵 드로우 샷,RL_QD_SHOT,
크림즌 마커,RL_C_MARKER,
플래티넘 알터,RL_P_ALTER,
바인드 트랩,RL_B_TRAP,
히트 배럴,RL_HEAT_BARREL,
파이어 댄스,RL_FIREDANCE,
펄른 엔젤,RL_FALLEN_ANGEL,
매스 스파이럴,RL_MASS_SPIRAL,
안티 매터리얼 블래스트,RL_AM_BLAST,
해머 오브 갓,RL_HAMMER_OF_GOD,
라운드 트립,RL_R_TRIP,
파이어 레인,RL_FIRE_RAIN,
배니싱 버스터,RL_BANISHING_BUSTER,
섀터 스톰,RL_S_STORM,
슬러그 샷,RL_SLUGSHOT,
드래곤 테일,RL_D_TAIL,
하울링 마인,RL_H_MINE,
우리가 함께라면,WE_CALLALLFAMILY,
죽음도 우릴 갈라놓을 순 없어요,WE_ONEFOREVER,
엄마 아빠 힘내세요,WE_CHEERUP,
달의 빛,SJ_LIGHTOFMOON,
달의 자세,SJ_LUNARSTANCE,
만월각,SJ_FULLMOONKICK,
삭월각,SJ_NEWMOONKICK,
별의 빛,SJ_LIGHTOFSTAR,
별의 자세,SJ_STARSTANCE,
섬광각,SJ_FLASHKICK,
성제강림,SJ_STAREMPEROR,
신성폭발,SJ_NOVAEXPLOSING,
우주의 자세,SJ_UNIVERSESTANCE,
유성낙하,SJ_FALLINGSTAR,
중력조절,SJ_GRAVITYCONTROL,
차원의 서,SJ_BOOKOFDIMENSION,
창성의 서,SJ_BOOKOFCREATINGSTAR,
태양과 달과 별의 기록,SJ_DOCUMENT,
태양과 달과 별의 정화,SJ_PURIFY,
태양의 빛,SJ_LIGHTOFSUN,
태양의 자세,SJ_SUNSTANCE,
태양폭발,SJ_SOLARBURST,
홍염각,SJ_PROMINENCEKICK,
골렘의 영혼,SP_SOULGOLEM,
그림자의 영혼,SP_SOULSHADOW,
매의 영혼,SP_SOULFALCON,
요정의 영혼,SP_SOULFAIRY,
사령 폭발,SP_CURSEEXPLOSION,
사악한 영혼의 저주,SP_SOULCURSE,
에스파,SP_SPA,
에스하,SP_SHA,
에스후,SP_SWHOO,
영혼 결속,SP_SOULUNITY,
영혼 분열,SP_SOULDIVISION,
영혼 수확,SP_SOULREAPER,
영혼 축적,SP_SOULCOLLECT,
영혼 순환,SP_SOULREVOLVE,
영혼 폭발,SP_SOULEXPLOSION,
카우트,SP_KAUTE,
영혼 에너지 연구,SP_SOULENERGY,
유성낙하,SJ_FALLINGSTAR_ATK2,
유성낙하,SJ_FALLINGSTAR_ATK,
브레이크쓰루,NV_BREAKTHROUGH,
천사님 도와주세요!,NV_HELPANGEL,
트렌센던스,NV_TRANSCENDENCE,
천라지망(天羅地網),SR_SKYNETBLOW,
섬전보(閃電步),SR_LIGHTNINGWALK,
나찰파황격(羅刹破凰擊),SR_GATEOFHELL,
점혈-반(點穴-反),SR_GENTLETOUCH_CHANGE,
지뢰진(地雷震),SR_EARTHSHAKER,
수라신탄(修羅身彈),SR_KNUCKLEARROW,
흡기공(吸氣攻),SR_ASSIMILATEPOWER,
점혈-묵(點穴-默),SR_GENTLETOUCH_QUIET,
쌍룡각(雙龍脚),SR_DRAGONCOMBO,
뇌광탄(雷光彈),SR_RIDEINLIGHTNING,
사자후(獅子吼),SR_HOWLINGOFLION,
호포(號砲),SR_TIGERCANNON,
파쇄주(破碎柱),SR_CRESCENTELBOW,
잠룡승천(潛龍昇天),SR_RAISINGDRAGON,
전기주입(全氣注入),SR_POWERVELOCITY,
점혈-구(點穴-球),SR_GENTLETOUCH_ENERGYGAIN,
대전붕추(大纏崩墜),SR_FALLENEMPIRE,
선풍퇴(旋風腿),SR_WINDMILL,
점혈-쾌(點穴-快),SR_GENTLETOUCH_CURE,
점혈-활(點穴-活),SR_GENTLETOUCH_REVITALIZE,
주박진(呪縛陣),SR_CURSEDCIRCLE,
폭기산탄(爆氣散彈),SR_RAMPAGEBLASTER,
섬광연격(閃光連擊),SR_FLASHCOMBO,
럭스 아니마,RK_LUXANIMA,
서번트 웨폰,DK_SERVANTWEAPON,
서번트 웨폰,DK_SERVANTWEAPON_ATK,
서번트 웨폰 - 사인,DK_SERVANT_W_SIGN,
서번트 웨폰 - 팬텀,DK_SERVANT_W_PHANTOM,
서번트 웨폰 - 데몰리션,DK_SERVANT_W_DEMOL,
챠징 피어스,DK_CHARGINGPIERCE,
투핸드 디펜딩,DK_TWOHANDDEF,
핵 앤드 슬래셔,DK_HACKANDSLASHER,
드래고닉 오라,DK_DRAGONIC_AURA,
매드니스 크러셔,DK_MADNESS_CRUSHER,
비고르,DK_VIGOR,
스톰 슬래쉬,DK_STORMSLASH,
드래고닉 브레스,DK_DRAGONIC_BREATH,
데들리 프로젝션,AG_DEADLY_PROJECTION,
디스트럭티브 허리케인,AG_DESTRUCTIVE_HURRICANE,
레인 오브 크리스탈,AG_RAIN_OF_CRYSTAL,
미스터리 일루전,AG_MYSTERY_ILLUSION,
바일런트 퀘이크,AG_VIOLENT_QUAKE,
소울 발칸 스트라이크,AG_SOUL_VC_STRIKE,
스트레이텀 트래머,AG_STRANTUM_TREMOR,
올 블룸,AG_ALL_BLOOM,
크리스탈 임팩트,AG_CRYSTAL_IMPACT,
크리스탈 임팩트,AG_CRYSTAL_IMPACT_ATK,
토네이도 스톰,AG_TORNADO_STORM,
플로랄 플레어 로드,AG_FLORAL_FLARE_ROAD,
클라이막스,AG_CLIMAX,
아스트랄 스트라이크,AG_ASTRAL_STRIKE,
록 다운,AG_ROCK_DOWN,
스톰 캐논,AG_STORM_CANNON,
크림즌 애로우,AG_CRIMSON_ARROW,
크림즌 애로우,AG_CRIMSON_ARROW_ATK,
프로즌 슬래쉬,AG_FROZEN_SLASH,
투핸드 스태프 마스터리,AG_TWOHANDSTAFF,
강인한 신념,IQ_POWERFUL_FAITH,
굳건한 신념,IQ_FIRM_FAITH,
믿음의 의지,IQ_WILL_OF_FAITH,
성유세례,IQ_OLEUM_SANCTUM,
신실한 신념,IQ_SINCERE_FAITH,
제1격 : 낙인,IQ_FIRST_BRAND,
제1장 : 신념의 힘,IQ_FIRST_FAITH_POWER,
제3격 : 단죄,IQ_THIRD_PUNISH,
제3격 : 멸화격,IQ_THIRD_FLAME_BOMB,
제3격 : 정화,IQ_THIRD_CONSECRATION,
제2격 : 멸마지화,IQ_SECOND_FLAME,
제2격 : 신념,IQ_SECOND_FAITH,
제2격 : 심판,IQ_SECOND_JUDGEMENT,
폭화신탄,IQ_EXPOSION_BLASTER,
염화멸마신탄,IQ_MASSIVE_F_BLASTER,
제2장 : 심판자,IQ_JUDGE,
최종장 : 멸마의 불꽃,IQ_THIRD_EXOR_FLAME,
가드 스탠스,IG_GUARD_STANCE,
가디언 쉴드,IG_GUARDIAN_SHIELD,
리바운드 쉴드,IG_REBOUND_SHIELD,
쉴드 마스터리,IG_SHIELD_MASTERY,
스피어&소드 마스터리,IG_SPEAR_SWORD_M,
어택 스탠스,IG_ATTACK_STANCE,
얼티메이트 세크리파이스,IG_ULTIMATE_SACRIFICE,
홀리 쉴드,IG_HOLY_SHIELD,
그랜드 저지먼트,IG_GRAND_JUDGEMENT,
저지먼트 크로스,IG_JUDGEMENT_CROSS,
쉴드 슈팅,IG_SHIELD_SHOOTING,
오버 슬래쉬,IG_OVERSLASH,
크로스 레인,IG_CROSS_RAIN,
댄싱 나이프,SHC_DANCING_KNIFE,
세비지 임팩트,SHC_SAVAGE_IMPACT,
쉐도우 센스,SHC_SHADOW_SENSE,
이터널 슬래쉬,SHC_ETERNAL_SLASH,
인챈팅 쉐도우,SHC_ENCHANTING_SHADOW,
포텐트 베넘,SHC_POTENT_VENOM,
페이탈 쉐도우 크로우,SHC_FATAL_SHADOW_CROW,
쉐도우 익시드,SHC_SHADOW_EXCEED,
쉐도우 스탭,SHC_SHADOW_STAB,
임팩트 크레이터,SHC_IMPACT_CRATER,
레파라티오,CD_REPARATIO,
메디알레 보툼,CD_MEDIALE_VOTUM,
메이스&북 마스터리,CD_MACE_BOOK_M,
아르구투스 비타,CD_ARGUTUS_VITA,
아르구투스 텔룸,CD_ARGUTUS_TELUM,
아르비트리움,CD_ARBITRIUM,
아르비트리움,CD_ARBITRIUM_ATK,
프레센스 아치에스,CD_PRESENS_ACIES,
피두스 아니무스,CD_FIDUS_ANIMUS,
에플리고,CD_EFFLIGO,
콤페텐티아,CD_COMPETENTIA,
프네우마티쿠스 프로첼라,CD_PNEUMATICUS_PROCELLA,
딜렉티오 힐,CD_DILECTIO_HEAL,
렐리지오,CD_RELIGIO,
베네딕툼,CD_BENEDICTUM,
페티티오,CD_PETITIO,
플라멘,CD_FRAMEN,
바이오닉 파머시,BO_BIONIC_PHARMACY,
바이오닉 마스터리,BO_BIONICS_M,
더 홀 프로텍션,BO_THE_WHOLE_PROTECTION,
풀 쉐도우 프로텍션,BO_ADVANCE_PROTECTION,
애시디파이드 존(수),BO_ACIDIFIED_ZONE_WATER,
애시디파이드 존(지),BO_ACIDIFIED_ZONE_GROUND,
애시디파이드 존(화),BO_ACIDIFIED_ZONE_FIRE,
애시디파이드 존(풍),BO_ACIDIFIED_ZONE_WIND,
크리에이팅 우든 워리어,BO_WOODENWARRIOR,
크리에이팅 우든 페어리,BO_WOODEN_FAIRY,
크리에이팅 크리퍼,BO_CREEPER,
리서치 리포트,BO_RESEARCHREPORT,
크리에이팅 헬 트리,BO_HELLTREE,
바위 던지기,NPC_BO_THROWROCK,
나뭇가지 습격,NPC_BO_WOODEN_ATTACK,
지옥의 비명,NPC_BO_HELL_HOWLING,
지옥 나무의 가루,NPC_BO_HELL_DUSTY,
나무 요정의 가루,NPC_BO_FAIRY_DUSTY,
익스플로시브 파우더,BO_EXPLOSIVE_POWDER,
메이헤믹 쏜즈,BO_MAYHEMIC_THORNS,
어드밴스드 트랩,WH_ADVANCED_TRAP,
윈드 사인,WH_WIND_SIGN,
자연 친화,WH_NATUREFRIENDLY,
호크 러쉬,WH_HAWKRUSH,
호크 마스터리,WH_HAWK_M,
캘러미티 가일,WH_CALAMITYGALE,
호크 부메랑,WH_HAWKBOOMERANG,
가일 스톰,WH_GALESTORM,
딥 블라인드 트랩,WH_DEEPBLINDTRAP,
솔리드 트랩,WH_SOLIDTRAP,
스위프트 트랩,WH_SWIFTTRAP,
플레임 트랩,WH_FLAMETRAP,
크레시브 볼트,WH_CRESCIVE_BOLT,
무대 매너,TR_STAGE_MANNER,
회상,TR_RETROSPECTION,
미스틱 심포니,TR_MYSTIC_SYMPHONY,
소나타 오브 크바시르,TR_KVASIR_SONATA,
로제 블라썸,TR_ROSEBLOSSOM,
로제 블라썸,TR_ROSEBLOSSOM_ATK,
리듬 슈팅,TR_RHYTHMSHOOTING,
메탈릭 퓨리,TR_METALIC_FURY,
사운드 블렌드,TR_SOUNDBLEND,
게페니아 녹턴,TR_GEF_NOCTURN,
로키의 변덕스러움,TR_ROKI_CAPRICCIO,
마인워커 랩소디,TR_AIN_RHAPSODY,
뮤지컬 인터루드,TR_MUSICAL_INTERLUDE,
저녁 노을의 세레나데,TR_JAWAII_SERENADE,
죽은자들을 위한 진혼곡,TR_NIPELHEIM_REQUIEM,
프론테라 행진곡,TR_PRON_MARCH,
대거&보우 마스터리,ABC_DAGGER_AND_BOW_M,
매직소드 마스터리,ABC_MAGIC_SWORD_M,
스트립 쉐도우,ABC_STRIP_SHADOW,
어비스 대거,ABC_ABYSS_DAGGER,
언럭키 러쉬,ABC_UNLUCKY_RUSH,
체인 리액션 샷,ABC_CHAIN_REACTION_SHOT,
체인 리액션 샷,ABC_CHAIN_REACTION_SHOT_ATK,
프롬 디 어비스,ABC_FROM_THE_ABYSS,
프롬 디 어비스,ABC_FROM_THE_ABYSS_ATK,
어비스 슬레이어,ABC_ABYSS_SLAYER,
오메가 어비스 스트라이크,ABC_ABYSS_STRIKE,
데프트 스탭,ABC_DEFT_STAB,
어비스 스퀘어,ABC_ABYSS_SQUARE,
프렌지 샷,ABC_FRENZY_SHOT,
액스 스톰프,MT_AXE_STOMP,
러쉬 퀘이크,MT_RUSH_QUAKE,
장치 제조,MT_M_MACHINE,
공격 장치 활성화,MT_A_MACHINE,
방어 장치 활성화,MT_D_MACHINE,
투 액스 디펜딩,MT_TWOAXEDEF,
ABR 마스터리,MT_ABR_M,
ABR-배틀워리어,MT_SUMMON_ABR_BATTLE_WARIOR,
ABR-듀얼캐논,MT_SUMMON_ABR_DUAL_CANNON,
ABR-마더넷,MT_SUMMON_ABR_MOTHER_NET,
ABR-인피니티,MT_SUMMON_ABR_INFINITY,
듀얼 캐논 파이어,ABR_DUAL_CANNON_FIRE,
배틀 버스터,ABR_BATTLE_BUSTER,
넷 리페어,ABR_NET_REPAIR,
넷 서포트,ABR_NET_SUPPORT,
인피니티 버스터,ABR_INFINITY_BUSTER,
스파크 블래스터,MT_SPARK_BLASTER,
트리플 레이저,MT_TRIPLE_LASER,
마이티 스매쉬,MT_MIGHTY_SMASH,
매직 북 마스터리,EM_MAGIC_BOOK_M,
스펠 인챈팅,EM_SPELL_ENCHANTING,
액티비티 번,EM_ACTIVITY_BURN,
인크리징 액티비티,EM_INCREASING_ACTIVITY,
다이아몬드 스톰,EM_DIAMOND_STORM,
라이트닝 랜드,EM_LIGHTNING_LAND,
베놈 스웜프,EM_VENOM_SWAMP,
컨프래그레이션,EM_CONFLAGRATION,
테라 드라이브,EM_TERRA_DRIVE,
엘레멘탈 스피릿 마스터리,EM_ELEMENTAL_SPIRIT_M,
서몬 엘레멘탈 아르도르,EM_SUMMON_ELEMENTAL_ARDOR,
서몬 엘레멘탈 딜루비오,EM_SUMMON_ELEMENTAL_DILUVIO,
서몬 엘레멘탈 프로첼라,EM_SUMMON_ELEMENTAL_PROCELLA,
서몬 엘레멘탈 테레모투스,EM_SUMMON_ELEMENTAL_TERREMOTUS,
서몬 엘레멘탈 세르펜스,EM_SUMMON_ELEMENTAL_SERPENS,
엘레멘탈 버스터,EM_ELEMENTAL_BUSTER,
엘레멘탈 버스,EM_ELEMENTAL_BUSTER_FIRE,
엘레멘탈 버스,EM_ELEMENTAL_BUSTER_WATER,
엘레멘탈 버스,EM_ELEMENTAL_BUSTER_WIND,
엘레멘탈 버스,EM_ELEMENTAL_BUSTER_GROUND,
엘레멘탈 버스,EM_ELEMENTAL_BUSTER_POISON,
엘레멘탈 베일,EM_ELEMENTAL_VEIL,
플레임 테크닉,EM_EL_FLAMETECHNIC,
플레임 아머,EM_EL_FLAMEARMOR,
플레임 록,EM_EL_FLAMEROCK,
콜드 포스,EM_EL_COLD_FORCE,
크리스탈 아머,EM_EL_CRYSTAL_ARMOR,
에이지 오브 아이스,EM_EL_AGE_OF_ICE,
그레이스 브리즈,EM_EL_GRACE_BREEZE,
아이즈 오브 스톰,EM_EL_EYES_OF_STORM,
스톰 윈드,EM_EL_STORM_WIND,
어스 케어,EM_EL_EARTH_CARE,
스트롱 프로텍션,EM_EL_STRONG_PROTECTION,
아발란체,EM_EL_AVALANCHE,
딥 포이즈닝,EM_EL_DEEP_POISONING,
포이즌 쉴드,EM_EL_POISON_SHIELD,
데들리 포이즌,EM_EL_DEADLY_POISON,
액티비티 힐,GM_AP_HEAL,
와이드 데들리 커스,NPC_DEADLYCURSE2,
블래스트 포지,MH_BLAST_FORGE,
템퍼링,MH_TEMPERING,
클래시 플로터,MH_CLASSY_FLUTTER,
트위스트 커터,MH_TWISTER_CUTTER,
앱솔루트 제피르,MH_ABSOLUTE_ZEPHYR,
브러쉬업 클로,MH_BRUSHUP_CLAW,
블레이징 앤 퓨리어스,MH_BLAZING_AND_FURIOUS,
더 원 파이터 라이즈,MH_THE_ONE_FIGHTER_RISES,
폴리싱 니들,MH_POLISHING_NEEDLE,
톡신 오브 만다라,MH_TOXIN_OF_MANDARA,
니들 스팅어,MH_NEEDLE_STINGER,
리히트 그흔,MH_LICHT_GEHORN,
글랜슨 스피스,MH_GLANZEN_SPIES,
하일리게 피야드,MH_HEILIGE_PFERD,
골든에 튜느,MH_GOLDENE_TONE,
블레이징 라바,MH_BLAZING_LAVA,
천기 수련,SKE_SKY_MASTERY,
병법 수련,SKE_WAR_BOOK_MASTERY,
천지일양,SKE_RISING_SUN,
태천일양,SKE_NOON_BLAST,
천양,SKE_SUNSET_BLAST,
천지일월,SKE_RISING_MOON,
태천일월,SKE_MIDNIGHT_KICK,
천월,SKE_DAWN_BREAK,
천지만성,SKE_TWINKLING_GALAXY,
천명낙성,SKE_STAR_BURST,
천성,SKE_STAR_CANNON,
천라만상,SKE_ALL_IN_THE_SKY,
천기지신,SKE_ENCHANTING_SKY,
부적 연마,SOA_TALISMAN_MASTERY,
영도술 연마,SOA_SOUL_MASTERY,
수호부,SOA_TALISMAN_OF_PROTECTION,
무사부,SOA_TALISMAN_OF_WARRIOR,
법사부,SOA_TALISMAN_OF_MAGICIAN,
수혼일신,SOA_SOUL_GATHERING,
서낭당,SOA_TOTEM_OF_TUTELARY,
오행부,SOA_TALISMAN_OF_FIVE_ELEMENTS,
영도부,SOA_TALISMAN_OF_SOUL_STEALING,
사령정화,SOA_EXORCISM_OF_MALICIOUS_SOUL,
청룡부,SOA_TALISMAN_OF_BLUE_DRAGON,
백호부,SOA_TALISMAN_OF_WHITE_TIGER,
주작부,SOA_TALISMAN_OF_RED_PHOENIX,
현무부,SOA_TALISMAN_OF_BLACK_TORTOISE,
사방신부,SOA_TALISMAN_OF_FOUR_BEARING_GOD,
사방오행진,SOA_CIRCLE_OF_DIRECTIONS_AND_ELEMENTALS,
천지신령,SOA_SOUL_OF_HEAVEN_AND_EARTH,
영물 이해,SH_MYSTICAL_CREATURE_MASTERY,
영물 교감 - 철호,SH_COMMUNE_WITH_CHUL_HO,
철호 허공할퀴기,SH_CHUL_HO_SONIC_CLAW,
철호 포효,SH_HOWLING_OF_CHUL_HO,
호고공 난타,SH_HOGOGONG_STRIKE,
영물 교감 - 귀설,SH_COMMUNE_WITH_KI_SUL,
귀설 물뿌리개,SH_KI_SUL_WATER_SPRAYING,
귀설 바다축제,SH_MARINE_FESTIVAL_OF_KI_SUL,
귀설 모래축제,SH_SANDY_FESTIVAL_OF_KI_SUL,
귀설 거칠게 요동치기,SH_KI_SUL_RAMPAGE,
영물 교감 - 현록,SH_COMMUNE_WITH_HYUN_ROK,
현록의 오색뿔,SH_COLORS_OF_HYUN_ROK,
현록의 잎새바람,SH_HYUN_ROKS_BREEZE,
현록포,SH_HYUN_ROK_CANNON,
급속 교감,SH_TEMPORARY_COMMUNION,
영물들의 축복,SH_BLESSING_OF_MYSTICAL_CREATURES,
P.F.I,NW_P_F_I,
그레네이드 마스터리,NW_GRENADE_MASTERY,
집중 조준,NW_INTENSIVE_AIM,
그레네이드 프래그먼트,NW_GRENADE_FRAGMENT,
더 비질랜트 엣 나이트,NW_THE_VIGILANTE_AT_NIGHT,
더 비질랜트 엣 나이트,NW_THE_VIGILANTE_AT_NIGHT_GUN_SHOTGUN,
더 비질랜트 엣 나이트,NW_THE_VIGILANTE_AT_NIGHT_GUN_GATLING,
온리 원 블릿,NW_ONLY_ONE_BULLET,
스파이럴 슈팅,NW_SPIRAL_SHOOTING,
매거진 포 원,NW_MAGAZINE_FOR_ONE,
와일드 파이어,NW_WILD_FIRE,
베이직 그레네이드,NW_BASIC_GRENADE,
헤이스티 파이어 인 더 홀,NW_HASTY_FIRE_IN_THE_HOLE,
그레네이즈 드롭핑,NW_GRENADES_DROPPING,
오토 파이어링 런처,NW_AUTO_FIRING_LAUNCHER,
히든 카드,NW_HIDDEN_CARD,
미션 : 봄바드,NW_MISSION_BOMBARD,
독학-전투학,HN_SELFSTUDY_TATICS,
독학-마도학,HN_SELFSTUDY_SOCERY,
더블 볼링 배쉬,HN_DOUBLEBOWLINGBASH,
쉴드 체인 러쉬,HN_SHIELD_CHAIN_RUSH,
메가 소닉 블로우,HN_MEGA_SONIC_BLOW,
스파이럴 피어스 맥스,HN_SPIRAL_PIERCE_MAX,
메테오 스톰 버스터,HN_METEOR_STORM_BUSTER,
유피텔 선더 스톰,HN_JUPITEL_THUNDER_STORM,
잭 프로스트 노바,HN_JACK_FROST_NOVA,
헬즈 드라이브,HN_HELLS_DRIVE,
그라운드 그라비테이션,HN_GROUND_GRAVITATION,
네이팜 발칸 스트라이크,HN_NAPALM_VULCAN_STRIKE,
한계돌파,HN_BREAKINGLIMIT,
룰 브레이킹,HN_RULEBREAK,
