ITEM_OPTION_SPLASH_ATTACK,3038
GM_FORCE_TRANSFER,3039
GM_WIDE_RESURRECTION,3040
ALL_NIFLHEIM_RECALL,3041
ALL_PRONTERA_RECALL,3042
ALL_GLASTHEIM_RECALL,3043
ALL_THANATOS_RECALL,3044
LEVEL_EXPANSION_START,5000
GC_DARKCROW,5001
RA_UNLIMIT,5002
GN_ILLUSIONDOPING,5003
RK_DRAGONBREATH_WATER,5004
RK_LUXANIMA,5005
NC_MAGMA_ERUPTION,5006
WM_FRIGG_SONG,5007
SO_ELEMENTAL_SHIELD,5008
SR_FLASHCOMBO,5009
SC_ESCAPE,5010
AB_OFFERTORIUM,5011
WL_TELEKINESIS_INTENSE,5012
LG_KINGS_GRACE,5013
ALL_FULL_THROTTLE,5014
NC_MAGMA_ERUPTION_DOTDAMAGE,5015
LEVEL_EXPANSION_END,5016
DORAM_TRIBE_START,5017
SU_BASIC_SKILL,5018
SU_BITE,5019
SU_HIDE,5020
SU_SCRATCH,5021
SU_STOOP,5022
SU_LOPE,5023
SU_SPRITEMABLE,5024
SU_POWEROFLAND,5025
SU_SV_STEMSPEAR,5026
SU_CN_POWDERING,5027
SU_CN_METEOR,5028
SU_SV_ROOTTWIST,5029
SU_SV_ROOTTWIST_ATK,5030
SU_POWEROFLIFE,5031
SU_SCAROFTAROU,5032
SU_PICKYPECK,5033
SU_PICKYPECK_DOUBLE_ATK,5034
SU_ARCLOUSEDASH,5035
SU_LUNATICCARROTBEAT,5036
SU_POWEROFSEA,5037
SU_TUNABELLY,5038
SU_TUNAPARTY,5039
SU_BUNCHOFSHRIMP,5040
SU_FRESHSHRIMP,5041
SU_CN_METEOR2,5042
SU_LUNATICCARROTBEAT2,5043
SU_SOULATTACK,5044
SU_POWEROFFLOCK,5045
SU_SVG_SPIRIT,5046
SU_HISS,5047
SU_NYANGGRASS,5048
SU_GROOMING,5049
SU_PURRING,5050
SU_SHRIMPARTY,5051
SU_SPIRITOFLIFE,5052
SU_MEOWMEOW,5053
SU_SPIRITOFLAND,5054
SU_CHATTERING,5055
SU_SPIRITOFSEA,5056
DORAM_TRIBE_END,5057
LAST,5058
WE_CALLALLFAMILY,5063
WE_ONEFOREVER,5064
WE_CHEERUP,5065
CG_SPECIALSINGER,5068
AB_VITUPERATUM,5072
AB_CONVENIO,5073
NV_BREAKTHROUGH,5075
NV_HELPANGEL,5076
NV_TRANSCENDENCE,5077
WL_READING_SB_READING,5078
DK_SERVANTWEAPON,5201
DK_SERVANTWEAPON_ATK,5202
DK_SERVANT_W_SIGN,5203
DK_SERVANT_W_PHANTOM,5204
DK_SERVANT_W_DEMOL,5205
DK_CHARGINGPIERCE,5206
DK_TWOHANDDEF,5207
DK_HACKANDSLASHER,5208
DK_HACKANDSLASHER_ATK,5209
DK_DRAGONIC_AURA,5210
DK_MADNESS_CRUSHER,5211
DK_VIGOR,5212
DK_STORMSLASH,5213
AG_DEADLY_PROJECTION,5214
AG_DESTRUCTIVE_HURRICANE,5215
AG_RAIN_OF_CRYSTAL,5216
AG_MYSTERY_ILLUSION,5217
AG_VIOLENT_QUAKE,5218
AG_VIOLENT_QUAKE_ATK,5219
AG_SOUL_VC_STRIKE,5220
AG_STRANTUM_TREMOR,5221
AG_ALL_BLOOM,5222
AG_ALL_BLOOM_ATK,5223
AG_ALL_BLOOM_ATK2,5224
AG_CRYSTAL_IMPACT,5225
AG_CRYSTAL_IMPACT_ATK,5226
AG_TORNADO_STORM,5227
AG_TWOHANDSTAFF,5228
AG_FLORAL_FLARE_ROAD,5229
AG_ASTRAL_STRIKE,5230
AG_ASTRAL_STRIKE_ATK,5231
AG_CLIMAX,5232
AG_ROCK_DOWN,5233
AG_STORM_CANNON,5234
AG_CRIMSON_ARROW,5235
AG_CRIMSON_ARROW_ATK,5236
AG_FROZEN_SLASH,5237
IQ_POWERFUL_FAITH,5238
IQ_FIRM_FAITH,5239
IQ_WILL_OF_FAITH,5240
IQ_OLEUM_SANCTUM,5241
IQ_SINCERE_FAITH,5242
IQ_MASSIVE_F_BLASTER,5243
IQ_EXPOSION_BLASTER,5244
IQ_FIRST_BRAND,5245
IQ_FIRST_FAITH_POWER,5246
IQ_JUDGE,5247
IQ_SECOND_FLAME,5248
IQ_SECOND_FAITH,5249
IQ_SECOND_JUDGEMENT,5250
IQ_THIRD_PUNISH,5251
IQ_THIRD_FLAME_BOMB,5252
IQ_THIRD_CONSECRATION,5253
IQ_THIRD_EXOR_FLAME,5254
IG_GUARD_STANCE,5255
IG_GUARDIAN_SHIELD,5256
IG_REBOUND_SHIELD,5257
IG_SHIELD_MASTERY,5258
IG_SPEAR_SWORD_M,5259
IG_ATTACK_STANCE,5260
IG_ULTIMATE_SACRIFICE,5261
IG_HOLY_SHIELD,5262
IG_GRAND_JUDGEMENT,5263
IG_JUDGEMENT_CROSS,5264
IG_SHIELD_SHOOTING,5265
IG_OVERSLASH,5266
IG_CROSS_RAIN,5267
SHC_SHADOW_EXCEED,5285
SHC_DANCING_KNIFE,5286
SHC_SAVAGE_IMPACT,5287
SHC_SHADOW_SENSE,5288
SHC_ETERNAL_SLASH,5289
SHC_POTENT_VENOM,5290
SHC_SHADOW_STAB,5291
SHC_IMPACT_CRATER,5292
SHC_ENCHANTING_SHADOW,5293
SHC_FATAL_SHADOW_CROW,5294
CD_REPARATIO,5268
CD_MEDIALE_VOTUM,5269
CD_MACE_BOOK_M,5270
CD_ARGUTUS_VITA,5271
CD_ARGUTUS_TELUM,5272
CD_ARBITRIUM,5273
CD_ARBITRIUM_ATK,5274
CD_PRESENS_ACIES,5275
CD_FIDUS_ANIMUS,5276
CD_EFFLIGO,5277
CD_COMPETENTIA,5278
CD_PNEUMATICUS_PROCELLA,5279
CD_DILECTIO_HEAL,5280
CD_RELIGIO,5281
CD_BENEDICTUM,5282
CD_PETITIO,5283
CD_FRAMEN,5284
BO_BIONIC_PHARMACY,5336
BO_BIONICS_M,5337
BO_THE_WHOLE_PROTECTION,5338
BO_ADVANCE_PROTECTION,5339
BO_ACIDIFIED_ZONE_WATER,5340
BO_ACIDIFIED_ZONE_GROUND,5341
BO_ACIDIFIED_ZONE_WIND,5342
BO_ACIDIFIED_ZONE_FIRE,5343
BO_WOODENWARRIOR,5344
BO_WOODEN_FAIRY,5345
BO_CREEPER,5346
BO_RESEARCHREPORT,5347
BO_HELLTREE,5348
WH_ADVANCED_TRAP,5323
WH_WIND_SIGN,5324
WH_NATUREFRIENDLY,5325
WH_HAWKRUSH,5326
WH_HAWK_M,5327
WH_CALAMITYGALE,5328
WH_HAWKBOOMERANG,5329
WH_GALESTORM,5330
WH_DEEPBLINDTRAP,5331
WH_SOLIDTRAP,5332
WH_SWIFTTRAP,5333
WH_CRESCIVE_BOLT,5334
WH_FLAMETRAP,5335
TR_STAGE_MANNER,5349
TR_RETROSPECTION,5350
TR_MYSTIC_SYMPHONY,5351
TR_KVASIR_SONATA,5352
TR_ROSEBLOSSOM,5353
TR_ROSEBLOSSOM_ATK,5354
TR_RHYTHMSHOOTING,5355
TR_METALIC_FURY,5356
TR_SOUNDBLEND,5357
TR_GEF_NOCTURN,5358
TR_ROKI_CAPRICCIO,5359
TR_AIN_RHAPSODY,5360
TR_MUSICAL_INTERLUDE,5361
TR_JAWAII_SERENADE,5362
TR_NIPELHEIM_REQUIEM,5363
TR_PRON_MARCH,5364
ABC_DAGGER_AND_BOW_M,5311
ABC_MAGIC_SWORD_M,5312
ABC_STRIP_SHADOW,5313
ABC_ABYSS_DAGGER,5314
ABC_UNLUCKY_RUSH,5315
ABC_CHAIN_REACTION_SHOT,5316
ABC_FROM_THE_ABYSS,5317
ABC_ABYSS_SLAYER,5318
ABC_ABYSS_STRIKE,5319
ABC_DEFT_STAB,5320
ABC_ABYSS_SQUARE,5321
ABC_FRENZY_SHOT,5322
ABC_CHAIN_REACTION_SHOT_ATK,5382
ABC_FROM_THE_ABYSS_ATK,5383
NPC_BO_THROWROCK,5384
NPC_BO_WOODEN_ATTACK,5385
NPC_BO_HELL_HOWLING,5386
NPC_BO_HELL_DUSTY,5387
NPC_BO_FAIRY_DUSTY,5388
MT_AXE_STOMP,5295
MT_RUSH_QUAKE,5296
MT_M_MACHINE,5297
MT_A_MACHINE,5298
MT_D_MACHINE,5299
MT_TWOAXEDEF,5300
MT_ABR_M,5301
MT_SUMMON_ABR_BATTLE_WARIOR,5302
MT_SUMMON_ABR_DUAL_CANNON,5303
MT_SUMMON_ABR_MOTHER_NET,5304
MT_SUMMON_ABR_INFINITY,5305
ABR_BATTLE_BUSTER,8601
ABR_DUAL_CANNON_FIRE,8602
ABR_NET_REPAIR,8603
ABR_NET_SUPPORT,8604
ABR_INFINITY_BUSTER,8605
EM_MAGIC_BOOK_M,5365
EM_SPELL_ENCHANTING,5366
EM_ACTIVITY_BURN,5367
EM_INCREASING_ACTIVITY,5368
EM_DIAMOND_STORM,5369
EM_LIGHTNING_LAND,5370
EM_VENOM_SWAMP,5371
EM_CONFLAGRATION,5372
EM_TERRA_DRIVE,5373
EM_ELEMENTAL_SPIRIT_M,5374
EM_SUMMON_ELEMENTAL_ARDOR,5375
EM_SUMMON_ELEMENTAL_DILUVIO,5376
EM_SUMMON_ELEMENTAL_PROCELLA,5377
EM_SUMMON_ELEMENTAL_TERREMOTUS,5378
EM_SUMMON_ELEMENTAL_SERPENS,5379
EM_ELEMENTAL_BUSTER,5380
EM_ELEMENTAL_VEIL,5381
EM_ELEMENTAL_BUSTER_FIRE,5389
EM_ELEMENTAL_BUSTER_WATER,5390
EM_ELEMENTAL_BUSTER_WIND,5391
EM_ELEMENTAL_BUSTER_GROUND,5392
EM_ELEMENTAL_BUSTER_POISON,5393
NW_P_F_I,5401
NW_GRENADE_MASTERY,5402
NW_INTENSIVE_AIM,5403
NW_GRENADE_FRAGMENT,5404
NW_THE_VIGILANTE_AT_NIGHT,5405
NW_ONLY_ONE_BULLET,5406
NW_SPIRAL_SHOOTING,5407
NW_MAGAZINE_FOR_ONE,5408
NW_WILD_FIRE,5409
NW_BASIC_GRENADE,5410
NW_HASTY_FIRE_IN_THE_HOLE,5411
NW_GRENADES_DROPPING,5412
NW_AUTO_FIRING_LAUNCHER,5413
NW_HIDDEN_CARD,5414
NW_MISSION_BOMBARD,5415
SOA_TALISMAN_MASTERY,5416
SOA_SOUL_MASTERY,5417
SOA_TALISMAN_OF_PROTECTION,5418
SOA_TALISMAN_OF_WARRIOR,5419
SOA_TALISMAN_OF_MAGICIAN,5420
SOA_SOUL_GATHERING,5421
SOA_TOTEM_OF_TUTELARY,5422
SOA_TALISMAN_OF_FIVE_ELEMENTS,5423
SOA_TALISMAN_OF_SOUL_STEALING,5424
SOA_EXORCISM_OF_MALICIOUS_SOUL,5425
SOA_TALISMAN_OF_BLUE_DRAGON,5426
SOA_TALISMAN_OF_WHITE_TIGER,5427
SOA_TALISMAN_OF_RED_PHOENIX,5428
SOA_TALISMAN_OF_BLACK_TORTOISE,5429
SOA_TALISMAN_OF_FOUR_BEARING_GOD,5430
SOA_CIRCLE_OF_DIRECTIONS_AND_ELEMENTALS,5431
SOA_SOUL_OF_HEAVEN_AND_EARTH,5432
SH_MYSTICAL_CREATURE_MASTERY,5433
SH_COMMUNE_WITH_CHUL_HO,5434
SH_CHUL_HO_SONIC_CLAW,5435
SH_HOWLING_OF_CHUL_HO,5436
SH_HOGOGONG_STRIKE,5437
SH_COMMUNE_WITH_KI_SUL,5438
SH_KI_SUL_WATER_SPRAYING,5439
SH_MARINE_FESTIVAL_OF_KI_SUL,5440
SH_SANDY_FESTIVAL_OF_KI_SUL,5441
SH_KI_SUL_RAMPAGE,5442
SH_COMMUNE_WITH_HYUN_ROK,5443
SH_COLORS_OF_HYUN_ROK,5444
SH_HYUN_ROKS_BREEZE,5445
SH_HYUN_ROK_CANNON,5446
SH_TEMPORARY_COMMUNION,5447
SH_BLESSING_OF_MYSTICAL_CREATURES,5448
HN_SELFSTUDY_TATICS,5449
HN_SELFSTUDY_SOCERY,5450
HN_DOUBLEBOWLINGBASH,5451
HN_MEGA_SONIC_BLOW,5452
HN_SHIELD_CHAIN_RUSH,5453
HN_SPIRAL_PIERCE_MAX,5454
HN_METEOR_STORM_BUSTER,5455
HN_JUPITEL_THUNDER_STORM,5456
HN_JACK_FROST_NOVA,5457
HN_HELLS_DRIVE,5458
HN_GROUND_GRAVITATION,5459
HN_NAPALM_VULCAN_STRIKE,5460
HN_BREAKINGLIMIT,5461
HN_RULEBREAK,5462
SKE_SKY_MASTERY,5463
SKE_WAR_BOOK_MASTERY,5464
SKE_RISING_SUN,5465
SKE_NOON_BLAST,5466
SKE_SUNSET_BLAST,5467
SKE_RISING_MOON,5468
SKE_MIDNIGHT_KICK,5469
SKE_DAWN_BREAK,5470
SKE_TWINKLING_GALAXY,5471
SKE_STAR_BURST,5472
SKE_STAR_CANNON,5473
SKE_ALL_IN_THE_SKY,5474
SKE_ENCHANTING_SKY,5475
SS_TOKEDASU,5476
SS_SHIMIRU,5477
SS_AKUMUKESU,5478
SS_SHINKIROU,5479
SS_KAGEGARI,5480
SS_KAGENOMAI,5481
SS_KAGEGISSEN,5482
SS_FUUMASHOUAKU,5483
SS_FUUMAKOUCHIKU,5484
SS_KUNAIWAIKYOKU,5485
SS_KUNAIKAITEN,5486
SS_KUNAIKUSSETSU,5487
SS_SEKIENHOU,5488
SS_REIKETSUHOU,5489
SS_RAIDENPOU,5490
SS_KINRYUUHOU,5491
SS_ANTENPOU,5492
SS_KAGEAKUMU,5493
SS_HITOUAKUMU,5494
SS_ANKOKURYUUAKUMU,5495
NW_THE_VIGILANTE_AT_NIGHT_GUN_GATLING,5496
NW_THE_VIGILANTE_AT_NIGHT_GUN_SHOTGUN,5497
DK_DRAGONIC_BREATH,6001
MT_SPARK_BLASTER,6002
MT_TRIPLE_LASER,6003
MT_MIGHTY_SMASH,6004
BO_EXPLOSIVE_POWDER,6005
BO_MAYHEMIC_THORNS,6006
EM_EL_FLAMETECHNIC,8443
EM_EL_FLAMEARMOR,8444
EM_EL_FLAMEROCK,8445
EM_EL_COLD_FORCE,8446
EM_EL_CRYSTAL_ARMOR,8447
EM_EL_AGE_OF_ICE,8448
EM_EL_GRACE_BREEZE,8449
EM_EL_EYES_OF_STORM,8450
EM_EL_STORM_WIND,8451
EM_EL_EARTH_CARE,8452
EM_EL_STRONG_PROTECTION,8453
EM_EL_AVALANCHE,8454
EM_EL_DEEP_POISONING,8455
EM_EL_POISON_SHIELD,8456
EM_EL_DEADLY_POISON,8457
HOMUN_BEGIN,8000
HLIF_HEAL,8001
HLIF_AVOID,8002
HLIF_BRAIN,8003
HLIF_CHANGE,8004
HAMI_CASTLE,8005
HAMI_DEFENCE,8006
HAMI_SKIN,8007
HAMI_BLOODLUST,8008
HFLI_MOON,8009
HFLI_FLEET,8010
HFLI_SPEED,8011
HFLI_SBR44,8012
HVAN_CAPRICE,8013
HVAN_CHAOTIC,8014
HVAN_INSTRUCT,8015
HVAN_EXPLOSION,8016
MUTATION_BASEJOB,8017
MH_SUMMON_LEGION,8018
MH_NEEDLE_OF_PARALYZE,8019
MH_POISON_MIST,8020
MH_PAIN_KILLER,8021
MH_LIGHT_OF_REGENE,8022
MH_OVERED_BOOST,8023
MH_ERASER_CUTTER,8024
MH_XENO_SLASHER,8025
MH_SILENT_BREEZE,8026
MH_STYLE_CHANGE,8027
MH_SONIC_CRAW,8028
MH_SILVERVEIN_RUSH,8029
MH_MIDNIGHT_FRENZY,8030
MH_STAHL_HORN,8031
MH_GOLDENE_FERSE,8032
MH_STEINWAND,8033
MH_HEILIGE_STANGE,8034
MH_ANGRIFFS_MODUS,8035
MH_TINDER_BREAKER,8036
MH_CBC,8037
MH_EQC,8038
MH_MAGMA_FLOW,8039
MH_GRANITIC_ARMOR,8040
MH_LAVA_SLIDE,8041
MH_PYROCLASTIC,8042
MH_VOLCANIC_ASH,8043
MH_BLAST_FORGE,8044
MH_TEMPERING,8045
MH_CLASSY_FLUTTER,8046
MH_TWISTER_CUTTER,8047
MH_ABSOLUTE_ZEPHYR,8048
MH_BRUSHUP_CLAW,8049
MH_BLAZING_AND_FURIOUS,8050
MH_THE_ONE_FIGHTER_RISES,8051
MH_POLISHING_NEEDLE,8052
MH_TOXIN_OF_MANDARA,8053
MH_NEEDLE_STINGER,8054
MH_LICHT_GEHORN,8055
MH_GLANZEN_SPIES,8056
MH_HEILIGE_PFERD,8057
MH_GOLDENE_TONE,8058
MH_BLAZING_LAVA,8059
MH_LAST,8060
HOMUN_LAST,8061
MERCENARY_BEGIN,8200
MS_BASH,8201
MS_MAGNUM,8202
MS_BOWLINGBASH,8203
MS_PARRYING,8204
MS_REFLECTSHIELD,8205
MS_BERSERK,8206
MA_DOUBLE,8207
MA_SHOWER,8208
MA_SKIDTRAP,8209
MA_LANDMINE,8210
MA_SANDMAN,8211
MA_FREEZINGTRAP,8212
MA_REMOVETRAP,8213
MA_CHARGEARROW,8214
MA_SHARPSHOOTING,8215
ML_PIERCE,8216
ML_BRANDISH,8217
ML_SPIRALPIERCE,8218
ML_DEFENDER,8219
ML_AUTOGUARD,8220
ML_DEVOTION,8221
MER_MAGNIFICAT,8222
MER_QUICKEN,8223
MER_SIGHT,8224
MER_CRASH,8225
MER_REGAIN,8226
MER_TENDER,8227
MER_BENEDICTION,8228
MER_RECUPERATE,8229
MER_MENTALCURE,8230
MER_COMPRESS,8231
MER_PROVOKE,8232
MER_AUTOBERSERK,8233
MER_DECAGI,8234
MER_SCAPEGOAT,8235
MER_LEXDIVINA,8236
MER_ESTIMATION,8237
MER_KYRIE,8238
MER_BLESSING,8239
MER_INCAGI,8240
MER_INVINCIBLEOFF2,8241
MERCENARY_LAST,8242
ELEMENTAL_BEGIN,8400
EL_CIRCLE_OF_FIRE,8401
EL_FIRE_CLOAK,8402
EL_FIRE_MANTLE,8403
EL_WATER_SCREEN,8404
EL_WATER_DROP,8405
EL_WATER_BARRIER,8406
EL_WIND_STEP,8407
EL_WIND_CURTAIN,8408
EL_ZEPHYR,8409
EL_SOLID_SKIN,8410
EL_STONE_SHIELD,8411
EL_POWER_OF_GAIA,8412
EL_PYROTECHNIC,8413
EL_HEATER,8414
EL_TROPIC,8415
EL_AQUAPLAY,8416
EL_COOLER,8417
EL_CHILLY_AIR,8418
EL_GUST,8419
EL_BLAST,8420
EL_WILD_STORM,8421
EL_PETROLOGY,8422
EL_CURSED_SOIL,8423
EL_UPHEAVAL,8424
EL_FIRE_ARROW,8425
EL_FIRE_BOMB,8426
EL_FIRE_BOMB_ATK,8427
EL_FIRE_WAVE,8428
EL_FIRE_WAVE_ATK,8429
EL_ICE_NEEDLE,8430
EL_WATER_SCREW,8431
EL_WATER_SCREW_ATK,8432
EL_TIDAL_WEAPON,8433
EL_WIND_SLASH,8434
EL_HURRICANE,8435
EL_HURRICANE_ATK,8436
EL_TYPOON_MIS,8437
EL_TYPOON_MIS_ATK,8438
EL_STONE_HAMMER,8439
EL_ROCK_CRUSHER,8440
EL_ROCK_CRUSHER_ATK,8441
EL_STONE_RAIN,8442
ELEMENTAL_LAST,8443
FOLLOWER_NPC_RESET,9999
GD_APPROVAL,10000
GD_KAFRACONTRACT,10001
GD_GUARDRESEARCH,10002
GD_GUARDUP,10003
GD_EXTENSION,10004
GD_GLORYGUILD,10005
GD_LEADERSHIP,10006
GD_GLORYWOUNDS,10007
GD_SOULCOLD,10008
GD_HAWKEYES,10009
GD_BATTLEORDER,10010
GD_REGENERATION,10011
GD_RESTORE,10012
GD_EMERGENCYCALL,10013
GD_DEVELOPMENT,10014
GD_ITEMEMERGENCYCALL,10015
GD_GUILD_STORAGE,10016
GD_CHARGESHOUT_FLAG,10017
GD_CHARGESHOUT_BEATING,10018
GD_EMERGENCY_MOVE,10019
GD_LAST,10021
SYS_FIRSTJOBLV,10100
SYS_SECONDJOBLV,10101
SCRIPT_000,11000
ITEM_SAVAGE_STEAK,11000
ITEM_COCKTAIL_WARG_BLOOD,11001
ITEM_MINOR_BBQ,11002
ITEM_SIROMA_ICE_TEA,11003
ITEM_DROCERA_HERB_STEAMED,11004
ITEM_PUTTI_TAILS_NOODLES,11005
